公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地 区,省 份,城 市,所属行业,公司网址
300113,顺网科技,杭州顺网科技股份有限公司,"Hangzhou Shunwang Technology Co.,Ltd",浙江省杭州市西湖区文一西路75号3号楼,300113,顺网科技,2010-08-27,132000000,59521782,,,,0,0,华东,浙江,杭州市,I 信息技术,www.shunwang.com
300114,中航电测,中航电测仪器股份有限公司,"Zhonghang Electronic Measuring Instruments Co.,Ltd",陕西省汉中市经济开发区北区鑫源路,300114,中航电测,2010-08-27,120000000,33360000,,,,0,0,西北,陕西,汉中市,C 制造业,www.zemic.com.cn
300115,长盈精密,深圳市长盈精密技术股份有限公司,"Shenzhen Everwin Precision Technology Co.,Ltd",广东省深圳市宝安区福永镇桥头富桥工业3区3号厂,300115,长盈精密,2010-09-02,258000000,110475429,,,,0,0,华南,广东,深圳市,C 制造业,www.ewpt.cn
300116,坚瑞消防,陕西坚瑞消防股份有限公司,"Shaanxi J&R Fire Protection CO., LTD",陕西省西安市高新区科技二路65号6幢10701房,300116,坚瑞消防,2010-09-02,80000000,41999002,,,,0,0,西北,陕西,西安市,C 制造业,www.xajr.com
300117,嘉寓股份,北京嘉寓门窗幕墙股份有限公司,"Beijing JIAYU Door,Window and Curtain Wall Joint-Stock Co.,Ltd.",北京市顺义区牛栏山镇牛富路1号,300117,嘉寓股份,2010-09-02,217200000,96702800,,,,0,0,华北,北京,北京市,E 建筑业,www.jiayu.com.cn
300118,东方日升,东方日升新能源股份有限公司,"RISEN ENERNY CO.,LTD",浙江省宁波市宁海县梅林街道塔山工业园区,300118,东方日升,2010-09-02,560000000,280244356,,,,0,0,华东,浙江,宁波市,C 制造业,www.china.risenenergy.com
300119,瑞普生物,天津瑞普生物技术股份有限公司,"Tianjin Ringpu Bio-Technology Co.,Ltd.",天津市空港经济区环河北路与中心大道交口空港商务园西区2-1-201,300119,瑞普生物,2010-09-17,193946480,76360780,,,,0,0,华北,天津,天津市,C 制造业,www.ringpu.com
300120,经纬电材,天津经纬电材股份有限公司,"Tianjin Jingwei Electric Wire Co.,Ltd",天津市津南经济开发区（双港）旺港路12号,300120,经纬电材,2010-09-17,169650000,59758408,,,,0,0,华北,天津,天津市,C 制造业,www.jwdc.cn
300121,阳谷华泰,山东阳谷华泰化工股份有限公司,"Shandong Yanggu Huatai Chemical Co., Ltd.",山东省阳谷县清河西路217号,300121,阳谷华泰,2010-09-17,140400000,35100000,,,,0,0,华东,山东,聊城市,C 制造业,www.yghuatai.com
300122,智飞生物,重庆智飞生物制品股份有限公司,"Chongqing Zhifei Biological Products Co.,Ltd.",重庆市江北区金源路七号25层,300122,智飞生物,2010-09-28,400000000,83072500,,,,0,0,西南,重庆,重庆市,C 制造业,www.zhifeishengwu.com
300123,太阳鸟,太阳鸟游艇股份有限公司,Sunbird Yacht Company Limited,湖南省沅江市石矶湖,300123,太阳鸟,2010-09-28,139105521,73405521,,,,0,0,华中,湖南,益阳市,C 制造业,www.cnsunbird.com
300124,汇川技术,深圳市汇川技术股份有限公司,"Shenzhen Inovance Technology Co., Ltd",广东省深圳市福田区滨河路上沙创新科技园16栋3楼307-308号,300124,汇川技术,2010-09-28,388800000,118866690,,,,0,0,华南,广东,深圳市,C 制造业,www.inovance.cn
300125,易世达,大连易世达新能源发展股份有限公司,"Dalian East New Energy Development CO.,Ltd.",辽宁省大连高新园区火炬路32号B座16-20层,300125,易世达,2010-10-13,118000000,57484936,,,,0,0,东北,辽宁,大连市,M 科研服务,www.dleast.cc
300126,锐奇股份,上海锐奇工具股份有限公司,"SHANGHAI KEN TOOLS CO.,LTD.",上海市松江区新桥镇新茸路5号,300126,锐奇股份,2010-10-13,151560000,48753936,,,,0,0,华东,上海,上海市,C 制造业,www.kenpowertools.com
300127,银河磁体,成都银河磁体股份有限公司,"Chengdu Galaxy Magnets Co.,LTD.",四川省成都市高新技术开发区西区百草路6号,300127,银河磁体,2010-10-13,161573180,41000000,,,,0,0,西南,四川,成都市,C 制造业,www.galaxymagnets.com
300128,锦富新材,苏州锦富新材料股份有限公司,"SuZhou JinFu New Material Co.,Ltd",江苏省苏州工业园区江浦路39号,300128,锦富新材,2010-10-13,204460000,94250000,,,,0,0,华东,江苏,苏州市,C 制造业,www.jin-fu.cn
300129,泰胜风能,上海泰胜风能装备股份有限公司,"Shanghai Taisheng Wind Power Equipment Co., Ltd.",上海市金山区卫清东路1988号,300129,泰胜风能,2010-10-19,324000000,162079662,,,,0,0,华东,上海,上海市,C 制造业,www.shtsp.com
300130,新国都,深圳市新国都技术股份有限公司,"Shenzhen Xinguodu Technology Co.,Ltd.",广东省深圳市福田区深南路车公庙工业区泰然劲松大厦17A,300130,新国都,2010-10-19,114300000,47745000,,,,0,0,华南,广东,深圳市,C 制造业,www.xinguodu.com
300131,英唐智控,深圳市英唐智能控制股份有限公司,"ShenZhen Yitoa Intelligent Control Co.,Ltd.",广东省深圳市宝安区石岩镇龙马工业城A1栋五楼北侧,300131,英唐智控,2010-10-19,103230000,50006000,,,,0,0,华南,广东,深圳市,C 制造业,www.yitoa.com
300132,青松股份,福建青松股份有限公司,"Fujian Green Pine Co.,LTD",福建省建阳市回瑶工业园区,300132,青松股份,2010-10-26,192960000,59438578,,,,0,0,华东,福建,南平市,C 制造业,www.greenpine.cc
300133,华策影视,浙江华策影视股份有限公司,"Zhejiang Huace Film & TV Co.,Ltd.",浙江省杭州市西湖区文二西路683号西溪创意产业园C-C座,300133,华策影视,2010-10-26,580703100,222709466,,,,0,0,华东,浙江,杭州市,R 文化传播,www.huacemedia.com
300134,大富科技,深圳市大富科技股份有限公司,"Shenzhen Tatfook Technology Co.,Ltd",广东省深圳市宝安区沙井街道蚝乡第三工业区A1、A2、A3的101、A4的第一、二、三层,300134,大富科技,2010-10-26,320000000,107470000,,,,0,0,华南,广东,深圳市,C 制造业,www.tatfook.com
300135,宝利沥青,江苏宝利沥青股份有限公司,"Jiangsu Baoli Asphalt co.,Ltd",江苏省江阴市云亭镇工业园区,300135,宝利沥青,2010-10-26,512000000,203839701,,,,0,0,华东,江苏,无锡市,C 制造业,www.baolijt.cn
300136,信维通信,深圳市信维通信股份有限公司,"Shenzhen Sunway Communication Co., Ltd.",广东省深圳市宝安区沙井街道西环路蚝一西部工业区A栋、B栋,300136,信维通信,2010-11-05,133340000,83185618,,,,0,0,华南,广东,深圳市,C 制造业,www.sz-sunway.com.cn
300137,先河环保,河北先河环保科技股份有限公司,"Hebei Sailhero Environmental Protection High-tech Co., ltd.",河北省石家庄市高新技术开发区湘江道251号,300137,先河环保,2010-11-05,156000000,111644184,,,,0,0,华北,河北,石家庄市,C 制造业,www.sailhero.com.cn
300138,晨光生物,晨光生物科技集团股份有限公司,"CHENGUANG BIOTECH GROUP CO.,LTD",河北省曲周县城晨光路1号,300138,晨光生物,2010-11-05,179570872,53000000,,,,0,0,华北,河北,邯郸市,C 制造业,www.cn-cg.com
300139,福星晓程,北京福星晓程电子科技股份有限公司,"Beijing Fuxing Xiaocheng Electronic Technology Stock Co., Ltd",北京市海淀区西三环北路87号国际财经中心D座503,300139,福星晓程,2010-11-12,109600000,41952300,,,,0,0,华北,北京,北京市,C 制造业,www.xiaocheng.com
300140,启源装备,西安启源机电装备股份有限公司,"XI"" AN QIYUAN MECHANICAL AND ELECTRICAL EQUIPMENT CO.,LTD.",陕西省西安市经济技术开发区凤城十二路98号,300140,启源装备,2010-11-12,122000000,64832776,,,,0,0,西北,陕西,西安市,C 制造业,www.sdricom.com
300141,和顺电气,苏州工业园区和顺电气股份有限公司,"Suzhou Industrial Park Heshun Electric Co.,Ltd.",江苏省苏州工业园区和顺路8号,300141,和顺电气,2010-11-12,165600000,54046978,,,,0,0,华东,江苏,苏州市,C 制造业,www.cnheshun.com
300142,沃森生物,云南沃森生物技术股份有限公司,"Walvax Biotechnology Co.,Ltd.",云南省昆明市高新开发区北区云南大学科技园2期A3幢4楼,300142,沃森生物,2010-11-12,182232000,64342952,,,,0,0,西南,云南,昆明市,C 制造业,www.walvax.com
300143,星河生物,广东星河生物科技股份有限公司,"Starway Bio-technology Co., Ltd",广东省东莞市塘厦镇蛟坪大道83号,300143,星河生物,2010-12-09,147400000,83813799,,,,0,0,华南,广东,东莞市,A 农林牧渔,www.starway.com.cn
300144,宋城股份,杭州宋城旅游发展股份有限公司,"Hangzhou Songcheng Tourism Development Co., Ltd.",浙江省杭州市之江路148号,300144,宋城股份,2010-12-09,558216000,173552500,,,,0,0,华东,浙江,杭州市,N 公共环保,www.chinascgf.com
300145,南方泵业,南方泵业股份有限公司,"Nanfang Pump Industry Co., Ltd.",浙江省杭州余杭区仁和镇,300145,南方泵业,2010-12-09,144000000,67764015,,,,0,0,华东,浙江,杭州市,C 制造业,www.nanfang-pump.com
300146,汤臣倍健,汤臣倍健股份有限公司,"BY-HEALTH CO.,LTD",广东省珠海市金湾区三灶科技工业园星汉路19号,300146,汤臣倍健,2010-12-15,328080000,110882328,,,,0,0,华南,广东,珠海市,C 制造业,www.by-health.com.cn
300147,香雪制药,广州市香雪制药股份有限公司,"Xiangxue Pharmaceutical Co., Ltd.",广东省广州市萝岗区广州经济技术开发区科学城金峰园路2号,300147,香雪制药,2010-12-15,301581000,183852000,,,,0,0,华南,广东,广州市,C 制造业,www.xphcn.com
300148,天舟文化,湖南天舟科教文化股份有限公司,"TANGEL PUBLISHING CO.,LTD",湖南省长沙县星沙镇茶叶大市场办公楼502、602号,300148,天舟文化,2010-12-15,152100000,51994928,,,,0,0,华中,湖南,长沙市,R 文化传播,www.t-angel.com
300149,量子高科,量子高科（中国）生物股份有限公司,"Quanturn Hi-Tech （China）Biological Co.,Ltd",广东省江门市高新区高新西路133号,300149,量子高科,2010-12-22,201000000,62648812,,,,0,0,华南,广东,江门市,C 制造业,www.qht.cc
300150,世纪瑞尔,北京世纪瑞尔技术股份有限公司,"Beijing Century Real Technology Co.,Ltd.",北京市海淀区上地信息路22号上地科技综合楼B座九、十层,300150,世纪瑞尔,2010-12-22,270000000,149620236,,,,0,0,华北,北京,北京市,I 信息技术,www.c-real.com.cn
300151,昌红科技,深圳市昌红科技股份有限公司,"SHENZHEN CHANGHONG TECHNOLOGY Co.,Ltd.",广东省深圳市坪山新区坪山锦龙大道西侧,300151,昌红科技,2010-12-22,100500000,40094625,,,,0,0,华南,广东,深圳市,C 制造业,www.sz-changhong.com
300152,燃控科技,徐州燃控科技股份有限公司,"XUZHOU COMBUSTION CONTROL TECHNOLOGY CO.,LTD",江苏省徐州市经济开发区杨山路12号,300152,燃控科技,2010-12-29,240823000,149600000,,,,0,0,华东,江苏,徐州市,C 制造业,www.xcc.com.cn
300153,科泰电源,上海科泰电源股份有限公司,"SHANGHAI COOLTECH POWER CO.,LTD.",上海市青浦工业园区崧华路688号,300153,科泰电源,2010-12-29,160000000,75715000,,,,0,0,华东,上海,上海市,C 制造业,www.cooltechsh.com
300154,瑞凌股份,深圳市瑞凌实业股份有限公司,"SHENZHEN RILAND INDUSTRY CO., LTD",广东省深圳市宝安区福永街道凤凰第四工业区4号厂房,300154,瑞凌股份,2010-12-29,223500000,78527500,,,,0,0,华南,广东,深圳市,C 制造业,www.riland.com.cn
300155,安居宝,广东安居宝数码科技股份有限公司,"GUANGDONG ANJUBAO DIGITAL TECHNOLOGY CO.,LTD.",广东省广州开发区科学城起云路6号,300155,安居宝,2011-01-07,182658000,57756250,,,,0,0,华南,广东,广州市,C 制造业,www.anjubao.com
300156,天立环保,天立环保工程股份有限公司,"Tianli environmental engineering co.,Ltd",北京市朝阳区酒仙桥北路5号,300156,天立环保,2011-01-07,288720000,151112327,,,,0,0,华北,北京,北京市,C 制造业,www.tlhb.cn
300157,恒泰艾普,恒泰艾普石油天然气技术服务股份有限公司,"LandOcean Energy Services Co., LTD.",北京市海淀区农大南路1号院2号楼A701室,300157,恒泰艾普,2011-01-07,184663742,105439741,,,,0,0,华北,北京,北京市,B 采矿业,www.ldocean.com.cn
300158,振东制药,山西振东制药股份有限公司,"Shanxi Zhendong Pharmaceutical Co.,Ltd",山西省长治县光明南路振东科技园,300158,振东制药,2011-01-07,288000000,89991040,,,,0,0,华北,山西,长治市,C 制造业,www.zdjt.com
300159,新研股份,新疆机械研究院股份有限公司,"Xinjiang Machinery Research Institute Co.,Ltd",新疆维吾尔自治区乌鲁木齐经济技术开发区融合南路661号,300159,新研股份,2011-01-07,180400000,46640000,,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.xjjxy.com.cn
300160,秀强股份,江苏秀强玻璃工艺股份有限公司,"JIANGSU XIUQIANG GLASSWORK CO., LTD.",江苏省宿迁经济开发区东区珠江路102号,300160,秀强股份,2011-01-13,186800000,67800000,,,,0,0,华东,江苏,宿迁市,C 制造业,www.jsxq.com
300161,华中数控,武汉华中数控股份有限公司,"Wuhan Huazhong Numerical Control Co.,Ltd.",湖北省武汉市东湖开发区华工科技园,300161,华中数控,2011-01-13,107830000,63161538,,,,0,0,华中,湖北,武汉市,C 制造业,www.huazhongcnc.com
300162,雷曼光电,深圳雷曼光电科技股份有限公司,"Ledman Optoelectronic Co.,Ltd.",广东省深圳市南山区松白路百旺信高科技工业园二区第八栋,300162,雷曼光电,2011-01-13,134000000,34150000,,,,0,0,华南,广东,深圳市,C 制造业,www.ledman.cn
300163,先锋新材,宁波先锋新材料股份有限公司,"NINGBO XIANFENG NEW MATERIAL CO.,LTD",浙江省宁波市鄞州区集士港镇山下庄村,300163,先锋新材,2011-01-13,79000000,37887188,,,,0,0,华东,浙江,宁波市,C 制造业,www.aplus.cn;www.chinacurtains.com
300164,通源石油,西安通源石油科技股份有限公司,"TONG OIL TOOLS CO., LTD.",陕西省西安市高新区科技二路70号软件园唐乐阁D301室,300164,通源石油,2011-01-13,237600000,143419493,,,,0,0,西北,陕西,西安市,B 采矿业,www.tongoiltools.com
300165,天瑞仪器,江苏天瑞仪器股份有限公司,"Jiangsu Skyray Instrument Co.,Ltd.",江苏省昆山市玉山镇中华园西路1888号天瑞大厦,300165,天瑞仪器,2011-01-25,153920000,68085000,,,,0,0,华东,江苏,苏州市,C 制造业,www.skyray-instrument.com
300166,东方国信,北京东方国信科技股份有限公司,"Beijing Orient National Communication Science&Technology Co.,Ltd",北京市朝阳区望京北路9号叶青大厦D座1108,300166,东方国信,2011-01-25,123967500,41700000,,,,0,0,华北,北京,北京市,I 信息技术,www.bonc.com.cn
300167,迪威视讯,深圳市迪威视讯股份有限公司,Shenzhen Dvision Video Communications Co.Ltd.,广东省深圳市南山区西丽镇茶光路南侧深圳集成电路设计应用产业园306-1、307、407、409室,300167,迪威视讯,2011-01-25,200160000,96828750,,,,0,0,华南,广东,深圳市,I 信息技术,www.dvision.cn
300168,万达信息,万达信息股份有限公司,"Wonders Information Co.,Ltd.",上海市桂平路481号20号楼5层,300168,万达信息,2011-01-25,243217020,173468720,,,,0,0,华东,上海,上海市,I 信息技术,www.wondersgroup.com
300169,天晟新材,常州天晟新材料股份有限公司,"Changzhou Tiansheng New Materials Co., Ltd.",江苏省常州市龙锦路508号,300169,天晟新材,2011-01-25,280500000,141837612,,,,0,0,华东,江苏,常州市,C 制造业,www.tschina.com
300170,汉得信息,上海汉得信息技术股份有限公司,"Hand Enterprise Solutions Co.,Ltd",上海市青浦工业园区外青松公路5500号303室,300170,汉得信息,2011-02-01,177447774,98873243,,,,0,0,华东,上海,上海市,I 信息技术,www.hand-china.com
300171,东富龙,上海东富龙科技股份有限公司,"Shanghai Tofflon Science and Technology Co.,Ltd.",上海市闵行区放鹤路2199号,300171,东富龙,2011-02-01,208000000,67600000,,,,0,0,华东,上海,上海市,C 制造业,www.tofflon.com
300172,中电环保,南京中电环保股份有限公司,"NANJING CEC ENVIRONMENTAL PROTECTION CO.,LTD.",江苏省南京市江宁开发区诚信大道1800号,300172,中电环保,2011-02-01,130000000,62449276,,,,0,0,华东,江苏,南京市,N 公共环保,www.njcec.com
300173,松德股份,松德机械股份有限公司,"Sotech Machinery Co., Ltd.",广东省中山市南头镇南头大道东105号,300173,松德股份,2011-02-01,113230000,51300795,,,,0,0,华南,广东,中山市,C 制造业,www.songde.com.cn
300174,元力股份,福建元力活性炭股份有限公司,"Fujian Yuanli Active Carbon Co.,Ltd.",福建省南平来舟经济开发区,300174,元力股份,2011-02-01,136000000,36297831,,,,0,0,华东,福建,南平市,C 制造业,www.yuanlicarbon.com
300175,朗源股份,朗源股份有限公司,"Lontrue Co.,Limited",山东省龙口高新技术产业园区,300175,朗源股份,2011-02-15,470800000,264915200,,,,0,0,华东,山东,烟台市,C 制造业,www.lontrue.com
300176,鸿特精密,广东鸿特精密技术股份有限公司,"Guangdong Hongteo Accurate Technology Co.,Ltd.",广东省肇庆市鼎湖城区北十区,300176,鸿特精密,2011-02-15,89400000,29570300,,,,0,0,华南,广东,肇庆市,C 制造业,www.hongteo.com.cn
